,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
2842,Basin Creek Plant,55866_G_1,55866,G,1COMBINED,,Combustion Turbine,IC Engine,WECC_MT,Montana,30,Silver Bow,93,30093,54.0,12769.888888888889,2006.0,9999,,,N,Natural Gas,,,,,,,,,,,,,2.0,0.79266,0.79266,0.79266,0.79266,,,,,,,,,,,,Natural Gas,55866.0,45.9293,-112.5194,,,,,,,,,3.357411782192547,117.0,POINT (-112.5194 45.9293),16,17,17,25.1067827551,11.3607225115,p17,rto1,MT,Natural Gas,"(12537.75, 12770.0]",1,18.468,1378.2125389061805,21.6,0.0,7340.0,15.45,58.32377541284525,0,0.0,1,1,False,False,False,False,55866+1COMBINED
2843,Dave Gates Generating Station,56908_G_1,56908,G,1COMBINED,90619.0,Combustion Turbine,,WECC_MT,Montana,30,Deer Lodge,23,30023,132.3,11844.0,2011.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,SCR,,,,,,,,,0.01495,0.01495,0.01495,0.01495,,,,,,,,,,,,Natural Gas,56908.0,46.104713,-112.876605,,,,,,,,,3.357411782192547,117.0,POINT (-112.876605 46.104713),16,17,17,25.1067827551,11.3607225115,p17,rto1,MT,Natural Gas,"(11843.999, 12537.75]",2,45.24660000000001,3376.620720320143,52.92000000000001,0.0,7340.0,15.45,55.215185148288526,0,0.0,1,1,False,False,False,False,56908+1COMBINED
2848,Hurricane City Power,57899_G_6,57899,G,6COMBINED,,Combustion Turbine,IC Engine,WECC_UT,Utah,49,Washington,53,49053,5.699999999999999,12520.000000000002,2007.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.20283,0.20283,0.20283,0.20283,,,,,,,,,,,,Natural Gas,57899.0,37.185556,-113.2975,,,,,,,,,3.357411782192547,117.00000000000003,POINT (-113.2975 37.185556),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Natural Gas,"(12466.5, 13948.0]",1,1.9493999999999998,145.47799021787458,2.28,0.0,7340.0,15.45,57.4847955130507,0,0.0,1,1,False,False,False,False,57899+6COMBINED
2850,Bountiful City,3665_G_2A,3665,G,2ACOMBINED,,Combustion Turbine,,WECC_UT,Utah,49,Davis,11,49011,34.9,11182.51289398281,2009.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.03787,0.03787,0.03787,0.03787,,,,,,,,,,,,Natural Gas,3665.0,40.886867,-111.885332,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-111.885332 40.886867),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Natural Gas,"(10745.0, 12466.5]",1,11.9358,890.7336594041797,13.96,0.0,7340.0,15.45,52.99430054477797,0,0.0,1,1,False,False,False,False,3665+2ACOMBINED
2853,Millcreek Power Generation,56253_G_MC1,56253,G,MC1COMBINED,89566.0,Combustion Turbine,,WECC_UT,Utah,49,Washington,53,49053,87.6,10423.566210045661,2014.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,0.85,0.0486,0.0486,0.0486,0.0486,,,,,,,,,,,,Natural Gas,56253.0,37.112092,-113.516581,,,,,,,,,3.357411782192547,117.0,POINT (-113.516581 37.112092),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Natural Gas,"(7376.999, 10745.0]",2,29.9592,2235.767007558915,35.04,0.0,7340.0,15.45,50.44620400607141,0,0.0,1,1,False,False,False,False,56253+MC1COMBINED
2854,Whitehead,7028_G_K6CAT,7028,G,K6CATCOMBINED,,Combustion Turbine,IC Engine,WECC_UT,Utah,49,Utah,49,49049,5.0,10745.0,2016.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.20283,0.20283,0.20283,0.20283,,,,,,,,,,,,Natural Gas,7028.0,40.1817,-111.6203,,,,,,,,,3.357411782192547,117.0,POINT (-111.6203 40.1817),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Natural Gas,"(7376.999, 10745.0]",1,1.7100000000000002,127.61227212094263,2.0,0.0,7340.0,15.45,51.52538959965892,0,0.0,1,1,False,False,False,False,7028+K6CATCOMBINED
2855,Currant Creek,56102_G_CT1A,56102,G,CT1ACOMBINED,89419.0,Combined Cycle,,WECC_UT,Utah,49,Juab,23,49023,270.0,7497.0,2005.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.01674,0.01674,0.01674,0.01674,,,,,,,,,,,,Natural Gas,56102.0,39.82144,-111.89345,,,,,,,,,3.357411782192547,117.0,POINT (-111.89345 39.82144),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Combined Cycle,"(7187.999, 7497.0]",4,85.86,27564.25077812361,108.0,0.0,13170.0,3.5999999999999996,28.77051613109753,1,0.0,1,1,False,False,False,False,56102+CT1ACOMBINED
2856,Currant Creek,56102_G_ST1,56102,G,ST1COMBINED,,Combined Cycle,,WECC_UT,Utah,49,Juab,23,49023,1430.0,7242.885314685315,2007.0,9999,,,N,Natural Gas,,,,,SCR,2005.0,,,,,,,,0.01674,0.01674,0.01674,0.01674,,,,,,,,,,,,Natural Gas,56102.0,39.82144,-111.89345,,,,,,,,,3.357411782192547,117.0,POINT (-111.89345 39.82144),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Combined Cycle,"(7187.999, 7497.0]",4,454.74,145988.43930635837,572.0,0.0,13170.0,3.5999999999999996,27.917348492593852,1,0.0,1,1,False,False,False,False,56102+ST1COMBINED
2857,Nebo Power Station,56177_G_GT1,56177,G,GT1COMBINED,89496.0,Combined Cycle,,WECC_UT,Utah,49,Utah,49,49049,130.0,8506.0,2004.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01729,0.01729,0.01729,0.01729,,,,,,,,,,,,Natural Gas,56177.0,40.0614,-111.7294,,,,,,,,,3.357411782192547,117.0,POINT (-111.7294 40.0614),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Combined Cycle,"(7497.0, 8506.0]",4,41.34,13271.676300578034,52.0,0.0,13170.0,3.5999999999999996,32.1581446193298,1,0.0,1,1,False,False,False,False,56177+GT1COMBINED
2858,Hunter,6165_B_2,6165,B,2COMBINED,2817.0,Coal Steam,,WECC_UT,Utah,49,Emery,15,49015,880.0,10195.977272727272,1978.5,9999,tangential,dry,N,Bituminous,Wet Scrubber,1980.0,0.8,LNC3,,,,B,,,,,0.12,0.18189,0.18189,0.18189,0.18189,0.1,0.27,0.56,0.8500000000000001,,,,,,,Yes,Bituminous,6165.0,39.1747,-111.0289,,,,,,,,,1.7546330215875177,205.7,POINT (-111.0289 39.1747),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Bituminous,"(10181.0, 10205.5]",12,157.51999999999998,89839.03957314361,352.0,0.0,37800.0,4.47,22.36019841008311,1,0.0,1,1,False,False,False,False,6165+2COMBINED
2859,Hunter,6165_B_3,6165,B,3COMBINED,2818.0,Coal Steam,,WECC_UT,Utah,49,Emery,15,49015,919.0,10107.564744287269,1977.5,9999,wall,dry,N,Bituminous,Wet Scrubber,1983.0,0.9,LNBO,,,,B + WS,,,,,0.12,0.26,0.26,0.26,0.26,0.1,0.27,0.56,0.9500000000000001,,,,,,,,Bituminous,6165.0,39.1747,-111.0289,,,,,,,,,1.7546330215875177,205.7,POINT (-111.0289 39.1747),24,25,25,22.1867344858,19.3243237465,p25,rto2,UT,Bituminous,"(9983.0, 10181.0]",12,164.501,93820.54246331703,367.6,0.0,37800.0,4.47,22.205066868160234,1,0.0,1,1,False,False,False,False,6165+3COMBINED
2863,Port Westward Unit 2,58266_G_1,58266,G,1COMBINED,,Combustion Turbine,IC Engine,WECC_PNW,Oregon,41,Columbia,9,41009,224.39999999999995,10745.0,2014.0,9999,,,N,Natural Gas,,,,,,,,,,,,,,0.79266,0.79266,0.79266,0.79266,,,,,,,,,,,,Natural Gas,58266.0,46.178889,-123.171944,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-123.171944 46.178889),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Natural Gas,"(10744.999, 10786.0]",3,76.74479999999998,5727.238772787905,89.75999999999999,0.0,7340.0,15.45,51.52538959965892,0,0.0,1,1,False,False,False,False,58266+1COMBINED
2864,Hermiston Generating Plant,54761_G_GEN1,54761,G,GEN1COMBINED,,Combined Cycle,,WECC_PNW,Oregon,41,Umatilla,59,41059,464.0,7666.0,1996.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01558,0.01558,0.01558,0.01558,,,,,,,,,,,,Natural Gas,54761.0,45.8042,-119.37,,,,,,,,,3.357411782192547,117.0,POINT (-119.37 45.8042),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Combined Cycle,"(7590.0, 7666.0]",4,147.552,47369.67541129391,185.60000000000002,0.0,13170.0,3.5999999999999996,29.337918722288066,1,0.0,1,1,False,False,False,False,54761+GEN1COMBINED
2865,Coyote Springs,7350_G_1,7350,G,1COMBINED,3105.0,Combined Cycle,,WECC_PNW,Oregon,41,Morrow,49,41049,235.0,7326.0,1995.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O,SCR,,,,,,,,,0.01475,0.01475,0.01475,0.01475,,,,,,,,,,,,Natural Gas,7350.0,45.847998,-119.67392,,,,,,,,,3.357411782192547,117.0,POINT (-119.67392 45.847998),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Combined Cycle,"(7050.0, 7590.0]",4,74.73,23991.107158737217,94.0,0.0,13170.0,3.5999999999999996,28.1963987163426,1,0.0,1,1,False,False,False,False,7350+1COMBINED
2866,Hermiston Power Partnership,55328_G_CTG1,55328,G,CTG1COMBINED,4493.0,Combined Cycle,,WECC_PNW,Oregon,41,Umatilla,59,41059,615.0,7160.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01584,0.01584,0.01584,0.01584,,,,,,,,,,,,Natural Gas,55328.0,45.794046,-119.313323,,,,,,,,,3.357411782192547,117.0,POINT (-119.313323 45.794046),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Combined Cycle,"(7050.0, 7590.0]",4,195.57,62785.237883503774,246.0,0.0,13170.0,3.5999999999999996,27.639068360498634,1,0.0,1,1,False,False,False,False,55328+CTG1COMBINED
2867,Univ of Oregon Central Power Station,54950_G_CTG1,54950,G,CTG1COMBINED,,Combined Cycle,,WECC_PNW,Oregon,41,Lane,39,41039,14.7,7590.0,2011.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.02644,0.02644,0.02644,0.02644,,,,,,,,,,,,Natural Gas,54950.0,44.048333,-123.073889,,,,,,,,,3.357411782192547,117.0,POINT (-123.073889 44.048333),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Combined Cycle,"(7050.0, 7590.0]",4,9.3933,1500.7203201422853,5.88,0.0,13170.0,3.5999999999999996,29.08275542684143,1,0.0,1,1,False,False,False,False,54950+CTG1COMBINED
2868,Coyote Springs II,7931_G_1,7931,G,1COMBINED,3106.0,Combined Cycle,,WECC_PNW,Oregon,41,Morrow,49,41049,780.0,6958.910256410256,2001.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01409,0.01409,0.01409,0.01409,,,,,,,,,,,,Natural Gas,7931.0,45.848039,-119.673965,,,,,,,,,3.357411782192547,117.0,POINT (-119.673965 45.848039),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Combined Cycle,"(6904.999, 7050.0]",4,248.04,79630.05780346821,312.0,0.0,13170.0,3.5999999999999996,26.96392728609235,1,0.0,1,1,False,False,False,False,7931+1COMBINED
2869,Port Westward,56227_G_1,56227,G,1COMBINED,89564.0,Combined Cycle,,WECC_PNW,Oregon,41,Columbia,9,41009,392.2,7050.0,2007.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.009,0.009,0.009,0.009,,,,,,,,,,,,Natural Gas,56227.0,46.17894,-123.172039,,,,,,,,,3.357411782192547,117.0,POINT (-123.172039 46.17894),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Combined Cycle,"(6904.999, 7050.0]",4,124.7196,40039.626500666964,156.88,0.0,13170.0,3.5999999999999996,27.26975306445746,1,0.0,1,1,False,False,False,False,56227+1COMBINED
2870,Carty Generating Station,58503_G_GEN1,58503,G,GEN1COMBINED,90906.0,Combined Cycle,,WECC_PNW,Oregon,41,Morrow,49,41049,413.0,7050.0,2016.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00832,0.00832,0.00832,0.00832,,,,,,,,,,,,Natural Gas,58503.0,45.698611,-119.813056,,,,,,,,,3.357411782192547,117.0,POINT (-119.813056 45.698611),4,5,5,25.4553475211,13.7018007455,p5,rto1,OR,Combined Cycle,"(6904.999, 7050.0]",4,131.334,42163.09470875945,165.20000000000002,0.0,13170.0,3.5999999999999996,27.26975306445746,1,0.0,1,1,False,False,False,False,58503+GEN1COMBINED
2873,Rio Grande,2444_G_9,2444,G,9COMBINED,90701.0,Combustion Turbine,,WECC_NM,New Mexico,35,Dona Ana,13,35013,129.2,10745.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00978,0.00978,0.00978,0.00978,,,,,,,,,,,,Natural Gas,2444.0,31.8047,-106.5472,,,,,,,,,3.357411782192547,117.00000000000001,POINT (-106.5472 31.8047),30,31,31,25.2210451457,25.5131162869,p31,rto3,NM,Natural Gas,"(8699.999, 10745.0]",2,44.1864,3297.5011116051573,51.68,0.0,7340.0,15.45,51.52538959965892,0,0.0,1,1,False,False,False,False,2444+9COMBINED
2876,Bluffview,55977_G_CTG1,55977,G,CTG1COMBINED,89622.0,Combined Cycle,,WECC_NM,New Mexico,35,San Juan,45,35045,58.0,8034.0,2005.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.04395,0.04395,0.04395,0.04395,,,,,,,,,,,,Natural Gas,55977.0,36.716628,-108.215282,,,,,,,,,3.357411782192547,117.0,POINT (-108.215282 36.716628),30,31,31,25.2210451457,25.5131162869,p31,rto3,NM,Combined Cycle,"(7435.999, 8034.0]",4,37.062,5921.209426411739,23.200000000000003,0.0,13170.0,3.5999999999999996,30.573446258134922,1,0.0,1,1,False,False,False,False,55977+CTG1COMBINED
2877,Luna Energy Facility,55343_G_CTG1,55343,G,CTG1COMBINED,4521.0,Combined Cycle,,WECC_NM,New Mexico,35,Luna,29,35029,559.0,7436.0,2006.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,0.001,0.01096,0.01096,0.01096,0.01096,,,,,,,,,,,,Natural Gas,55343.0,32.299349,-107.7834,,,,,,,,,3.357411782192547,117.0,POINT (-107.7834 32.299349),30,31,31,25.2210451457,25.5131162869,p31,rto3,NM,Combined Cycle,"(7435.999, 8034.0]",4,177.762,57068.20809248555,223.60000000000002,0.0,13170.0,3.5999999999999996,28.56571401238378,1,0.0,1,1,False,False,False,False,55343+CTG1COMBINED
2879,Big Sand Draw Plant,60130_G_1,60130,G,1COMBINED,,Combustion Turbine,IC Engine,WECC_WY,Wyoming,56,Fremont,13,56013,44.0,10975.522727272728,2015.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.79266,0.79266,0.79266,0.79266,,,,,,,,,,,,Natural Gas,60130.0,42.7527,-108.1697,,,,,,,,,3.357411782192547,117.0,POINT (-108.1697 42.7527),20,21,21,16.2267059698,14.1568726343,p21,rto2,WY,Natural Gas,"(10677.999, 12194.0]",1,15.048000000000002,1122.9879946642952,17.6,0.0,7340.0,15.45,52.29934932026754,0,0.0,1,1,False,False,False,False,60130+1COMBINED
2883,Jim Bridger,8066_B_BW73,8066,B,BW73COMBINED,3457.0,Coal Steam,,WECC_WY,Wyoming,56,Sweetwater,37,56037,1053.0,10340.529914529914,1977.5,9999,tangential,dry,N,Subbituminous,Wet Scrubber,1988.0,0.864,LNC1,SCR,2015.0,,ESPC,No,ACI,2015.0,,0.15,0.2036,0.04973,0.2036,0.04973,0.1,0.1,0.1,0.914,,,,,,,Yes,Subbituminous,8066.0,41.7378,-108.7875,,,,,,,,,1.7546330215875177,214.3,POINT (-108.7875 41.7378),20,21,21,16.2267059698,14.1568726343,p21,rto2,WY,Subbituminous,"(10321.5, 10846.0]",12,188.487,107500.57803468208,421.20000000000005,0.0,37800.0,4.47,22.613835248747737,1,0.0,1,1,False,False,False,False,8066+BW73COMBINED
2884,Jim Bridger,8066_B_BW71,8066,B,BW71COMBINED,3455.0,Coal Steam,,WECC_WY,Wyoming,56,Sweetwater,37,56037,1058.0,10295.958412098298,1974.5,9999,tangential,dry,N,Subbituminous,Wet Scrubber,1990.0,0.864,LNC1,,,,ESPC,No,ACI,2015.0,,0.15,0.18364,0.18364,0.139,0.139,0.1,0.1,0.1,0.914,,,,,,,Yes,Subbituminous,8066.0,41.7378,-108.7875,,,,,,,,,1.7546330215875177,214.3,POINT (-108.7875 41.7378),20,21,21,16.2267059698,14.1568726343,p21,rto2,WY,Subbituminous,"(10192.999, 10321.5]",12,189.382,108011.02712316586,423.20000000000005,0.0,37800.0,4.47,22.535628618759453,1,0.0,1,1,False,False,False,False,8066+BW71COMBINED
2885,Laramie River Station,6204_B_1,6204,B,1COMBINED,2844.0,Coal Steam,,WECC_WY,Wyoming,56,Platte,31,56031,1710.0,10225.666666666666,1981.0,9999,wall,dry,N,Subbituminous,Wet Scrubber,1980.0,0.9,LNB + OFA,SCR,2019.0,,ESPH,No,ACI,2015.0,,0.12,0.247,0.15516,0.247,0.15516,0.1,0.1,0.1,0.9500000000000001,,,,,,,Yes,Subbituminous,6204.0,42.108889,-104.8825,,,,,,,,,1.7546330215875177,214.3,POINT (-104.8825 42.108889),23,24,24,12.9113496403,8.91711648995,p24,rto5,WY,Subbituminous,"(10192.999, 10321.5]",12,306.09,174573.58826144953,684.0,0.0,37800.0,4.47,22.41229240108009,1,0.0,1,1,False,False,False,False,6204+1COMBINED
2887,Wygen 2,56319_B_1,56319,B,1COMBINED,89633.0,Coal Steam,,WECC_WY,Wyoming,56,Campbell,5,56005,190.0,11730.736842105263,2009.0,9999,wall,dry,N,Subbituminous,Dry Scrubber,2008.0,0.933,LNBO,SCR,2010.0,,B,,ACI,2016.0,,0.1,0.05082,0.05082,0.05082,0.05082,0.1,0.1,0.1,0.9540000000000001,,,,,,,,Subbituminous,56319.0,44.2919,-105.3811,,,,,,,,,1.7546330215875177,214.3,POINT (-105.3811 44.2919),22,23,23,6.95146069159,2.93943175995,p23,rto5,WY,Subbituminous,"(11412.5, 12241.0]",12,34.01,19397.06536238328,76.0,0.0,37800.0,4.47,25.053138230711173,1,0.0,1,1,False,False,False,False,56319+1COMBINED
2893,Goldendale Generating Station,55482_G_G1,55482,G,G1COMBINED,4863.0,Combined Cycle,,WECC_PNW,Washington,53,Klickitat,39,53039,732.7,7165.442063600382,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01016,0.01016,0.01016,0.01016,,,,,,,,,,,,Natural Gas,55482.0,45.8114,-120.833,,,,,,,,,3.357411782192547,117.0,POINT (-120.833 45.8114),1,2,2,34.9567996089,7.6512303745,p2,rto1,WA,Combined Cycle,"(7081.999, 7292.0]",4,232.9986,74801.20942641173,293.08000000000004,0.0,13170.0,3.5999999999999996,27.657339608950004,1,0.0,1,1,False,False,False,False,55482+G1COMBINED
2894,Mint Farm Generating Station,55700_G_1STG,55700,G,1STGCOMBINED,,Combined Cycle,,WECC_PNW,Washington,53,Cowlitz,15,53015,294.8,7292.0,2008.0,9999,,,N,Natural Gas,,,,DLNB + NH3,SCR,2008.0,,,,,,,,0.01101,0.01101,0.01101,0.01101,,,,,,,,,,,,Natural Gas,55700.0,46.138824,-122.985506,,,,,,,,,3.357411782192547,117.0,POINT (-122.985506 46.138824),1,2,2,34.9567996089,7.6512303745,p2,rto1,WA,Combined Cycle,"(7081.999, 7292.0]",4,93.74640000000001,30096.07825700311,117.92000000000002,0.0,13170.0,3.5999999999999996,28.082246715748056,1,0.0,1,1,False,False,False,False,55700+1STGCOMBINED
2895,Chehalis Generating Facility,55662_G_CA,55662,G,CACOMBINED,,Combined Cycle,,WECC_PNW,Washington,53,Lewis,41,53041,477.0,7645.0,2003.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O,SCR,,,,,,,,,0.01189,0.01189,0.01189,0.01189,,,,,,,,,,,,Natural Gas,55662.0,46.6225,-122.9131,,,,,,,,,3.357411782192547,117.0,POINT (-122.9131 46.6225),1,2,2,34.9567996089,7.6512303745,p2,rto1,WA,Combined Cycle,"(7531.0, 7792.0]",4,151.686,48696.84304135171,190.8,0.0,13170.0,3.5999999999999996,29.26741307486202,1,0.0,1,1,False,False,False,False,55662+CACOMBINED
2896,Ferndale Generating Station,54537_G_CT1A,54537,G,CT1ACOMBINED,90752.0,Combined Cycle,,WECC_PNW,Washington,53,Whatcom,73,53073,270.0,7531.000000000001,1994.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,STM,SCR,,,,,,,,2.47,0.02508,0.02508,0.02508,0.02508,,,,,,,,,,,,Natural Gas,54537.0,48.828996,-122.685114,,,,,,,,,3.357411782192547,117.0,POINT (-122.685114 48.828996),0,1,1,38.2064776067,5.20597542572,p1,rto1,WA,Combined Cycle,"(7292.0, 7531.0]",4,85.86,27564.25077812361,108.0,0.0,13170.0,3.5999999999999996,28.884668131692074,1,0.0,1,1,False,False,False,False,54537+CT1ACOMBINED
2897,Grays Harbor Energy Facility,7999_G_CT1,7999,G,CT1COMBINED,89846.0,Combined Cycle,,WECC_PNW,Washington,53,Grays Harbor,27,53027,637.0,7461.0,2008.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.0083,0.0083,0.0083,0.0083,,,,,,,,,,,,Natural Gas,7999.0,46.9692,-123.48,,,,,,,,,3.357411782192547,117.0,POINT (-123.48 46.9692),1,2,2,34.9567996089,7.6512303745,p2,rto1,WA,Combined Cycle,"(7292.0, 7531.0]",4,202.566,65031.21387283237,254.8,0.0,13170.0,3.5999999999999996,28.649649306938592,1,0.0,1,1,False,False,False,False,7999+CT1COMBINED
2898,Sumas Power Plant,54476_G_GEN1,54476,G,GEN1COMBINED,90428.0,Combined Cycle,,WECC_PNW,Washington,53,Whatcom,73,53073,284.9,8615.340470340472,1993.0,9999,,,Y,Natural Gas,,,,STM,SCR,,,,,,,,,0.01913,0.01913,0.01913,0.01913,,,,,,,,,,,,Natural Gas,54476.0,48.9905,-122.2733,,,,,,,,,3.357411782192547,117.0,POINT (-122.2733 48.9905),0,1,1,38.2064776067,5.20597542572,p1,rto1,WA,Combined Cycle,"(7792.0, 9225.0]",4,90.59819999999999,29085.389061805243,113.96,0.0,13170.0,3.5999999999999996,32.525245602721384,1,0.0,1,1,False,False,False,False,54476+GEN1COMBINED
2902,Metro Wastewater Reclamation District,10180_G_5,10180,G,5COMBINED,,Non-Fossil Waste,,WECC_CO,Colorado,8,Denver,31,8031,5.0,6182.0,2000.0,9999,,,Y,Non-Fossil Waste,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Non-Fossil Waste,10180.0,39.8078,-104.9542,,,,,,,,,0.0,160.1,POINT (-104.9542 39.8078),32,33,33,20.7799157782,13.0007552137,p33,rto5,CO,Non-Fossil Waste,"(6181.999, 7019.0]",4,5.0,510.44908848377054,2.0,0.0,105630.0,5.26,5.26,0,0.0,1,1,False,False,False,False,10180+5COMBINED
2905,Cargill B6 Biofactory,57343_G_1,57343,G,1COMBINED,,Non-Fossil Waste,,WECC_ID,Idaho,16,Gooding,47,16047,11.0,11097.945454545456,2009.0,9999,,,Y,Non-Fossil Waste,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Non-Fossil Waste,57343.0,42.7167,-114.6167,,,,,,,,,0.0,160.1,POINT (-114.6167 42.7167),14,15,15,26.4064026554,15.9069043345,p15,rto1,ID,Non-Fossil Waste,"(9310.25, 11509.5]",4,11.0,1122.9879946642952,4.4,0.0,105630.0,5.26,5.26,0,0.0,1,1,False,False,False,False,57343+1COMBINED
2909,Desert Peak Power Plant,10018_G_GEN2,10018,G,GEN2COMBINED,,Geothermal,,WECC_NNV,Nevada,32,Lyon,19,32019,299.5,9769.303171953256,2010.0,9999,,,N,Geothermal,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.4563,0.4563,0.4563,,,,,,,,,Geothermal,10018.0,39.753999,-118.953497,,,,,,,,,0.0,0.0,POINT (-118.953497 39.753999),11,12,12,21.8974386668,27.8372830306,p12,rto2,NV,Geothermal,"(9759.999, 9771.0]",2,102.429,7643.975100044464,119.80000000000001,0.0,100000.0,0.0,0.0,1,0.0,1,1,False,False,False,False,10018+GEN2COMBINED
2915,Marina Landfill Gas,10748_G_U4J16,10748,G,U4J16COMBINED,,Landfill Gas,,WEC_CALN,California,6,Monterey,53,6053,36.99999999999999,13789.145945945946,2016.0,9999,,,N,Landfill Gas,,,,,,,,,,,,,,0.08623,0.08623,0.08623,0.08623,,,,,,,,,,,,Landfill Gas,10748.0,36.7131,-121.7686,,,,,,,,,0.0,117.00000000000006,POINT (-121.7686 36.7131),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Landfill Gas,"(14242.0, 23995.0]",4,36.99999999999999,1888.6616273899506,14.799999999999997,0.0,392820.0,8.75,8.75,0,0.0,1,1,False,False,False,False,10748+U4J16COMBINED
2919,Sierra Pacific Lincoln Facility,10144_B_BLR3,10144,B,BLR3COMBINED,,Biomass,,WEC_CALN,California,6,Placer,61,6061,26.5,7871.754716981131,2000.5,9999,,,Y,Biomass,,,,,SNCR,,2005.0,ESPC + C,No,,,,,0.1256,0.1256,0.1256,0.1256,,,,,,,,,,,,Biomass,10144.0,38.9032,-121.3097,,,,,,,,,0.0,91.9,POINT (-121.3097 38.9032),8,9,9,45.2932178082,19.6629761024,p9,rto4,CA,Biomass,"(5742.999, 13565.0]",4,26.5,2705.380168963984,10.600000000000001,0.0,105630.0,5.26,5.26,0,0.0,1,1,False,False,False,False,10144+BLR3COMBINED
