,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
3020,,,61328,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61328+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3021,,,61329,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61329+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3022,,,61330,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61330+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3023,,,61331,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61331+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3024,,,61332,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61332+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3025,,,61333,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61333+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3026,,,61334,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61334+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3027,,,61335,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61335+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3028,,,61336,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61336+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3029,,,61337,,1,,SMR,,,,,,,,4468.674917839492,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61337+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3038,,,61346,,1COMBINED,,windlat36.83lon-112.32,,,,,,,,4643.410945203163,0.0,2035.0,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,36.83,-112.32,,,,,,,,,0.0,0.0,POINT (-112.32 36.83),27.0,28.0,28.0,25.4962710756,19.9625115102,p28,rto3,AZ,,,0,4767.3,51.044908848377055,0.0,0.0,33582.98213,0.0,0.0,0,0.0,0,0,2035,False,,,61346+1,atb,TRG 3 - Mid,renewable,808459.5,Yes,0.0,0.0,30.0,,,,Renewable
3189,,,61497,,1COMBINED,,windlat40.49lon-106.56,,,,,,,,11542.414302662753,0.0,2035.0,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,40.49,-106.56,,,,,,,,,0.0,0.0,POINT (-106.56 40.49),32.0,33.0,33.0,20.7799157782,13.0007552137,p33,rto5,CO,,,0,12098.1,51.044908848377055,0.0,0.0,33582.98213,0.0,0.0,0,0.0,0,0,2035,False,,,61497+1,atb,TRG 3 - Mid,renewable,808459.5,Yes,0.0,0.0,30.0,,,,Renewable
362,Meadow Creek Project Company,58106_G_MCPC,58106,G,MCPCCOMBINED,,Onshore Wind,,WECC_ID,Idaho,16.0,Bonneville,19.0,16019.0,970.5,0.0,2012.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58106.0,43.524429,-111.803921,,,,,,,,,0.0,0.0,POINT (-111.803921 43.524429),15.0,16.0,16.0,15.5448138661,6.1602837641,p16,rto1,ID,Wind,,0,970.5,11.822000889284126,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,58106+MCPC,,,,,,,,,,,,
302,Spring Valley Wind Project,57192_G_WTG,57192,G,WTGCOMBINED,,Onshore Wind,,WECC_NNV,Nevada,32.0,White Pine,33.0,32033.0,150.0,0.0,2012.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57192.0,39.104167,-114.492222,,,,,,,,,0.0,0.0,POINT (-114.492222 39.104167),11.0,12.0,12.0,21.8974386668,27.8372830306,p12,rto2,NV,Wind,,0,150.0,15.313472654513117,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57192+WTG,,,,,,,,,,,,
3171,,,61479,,1COMBINED,,solarlat41.5lon-119.51,,,,,,,,1156.8255522621123,0.0,2035.0,2055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solar,,41.5,-119.51,,,,,,,,,0.0,0.0,POINT (-119.51 41.5),11.0,12.0,12.0,21.8974386668,27.8372830306,p12,rto2,NV,,,0,1200.0,10.208981769675411,0.0,0.0,14527.37449,0.0,0.0,0,0.0,0,0,2035,False,,,61479+1,atb,Utility PV - 20% - Mid,renewable,664092.7963,Yes,0.0,0.0,20.0,,,,Renewable
3159,,,61467,,1COMBINED,,windlat34.04lon-120.42,,,,,,,,50849.55309625451,0.0,2035.0,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,34.04,-120.42,,,,,,,,,0.0,0.0,POINT (-120.42 34.04),8.0,9.0,9.0,45.2932178082,19.6629761024,p9,rto4,CA,,,0,51263.799999999996,51.044908848377055,0.0,0.0,33582.98213,0.0,0.0,0,0.0,0,0,2035,False,,,61467+1,atb,TRG 3 - Mid,renewable,808459.5,Yes,0.0,0.0,30.0,,,,Renewable
3240,,,61548,,1COMBINED,,windlat46.86lon-109.05,,,,,,,,9929.47712418991,0.0,2035.0,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,46.86,-109.05,,,,,,,,,0.0,0.0,POINT (-109.05 46.86),19.0,20.0,20.0,20.9742682172,7.3768607769,p20,rto2,MT,,,0,10173.5,51.044908848377055,0.0,0.0,33582.98213,0.0,0.0,0,0.0,0,0,2035,False,,,61548+1,atb,TRG 3 - Mid,renewable,808459.5,Yes,0.0,0.0,30.0,,,,Renewable
1746,Latigo Wind Park,59965_G_LTIGO,59965,G,LTIGOCOMBINED,,Onshore Wind,,WECC_UT,Utah,49.0,San Juan,37.0,49037.0,388.2,0.0,2016.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59965.0,37.886706,-109.36839,,,,,,,,,0.0,0.0,POINT (-109.36839 37.886706),24.0,25.0,25.0,22.1867344858,19.3243237465,p25,rto2,UT,Wind,,0,388.2,6.3397776789684315,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59965+LTIGO,,,,,,,,,,,,
2232,Willow Spring Windfarm,59494_G_WSW,59494,G,WSWCOMBINED,,Onshore Wind,,WECC_PNW,Oregon,41.0,Baker,1.0,41001.0,3087.3999999999996,0.0,2017.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59494.0,44.381944,-117.273056,,,,,,,,,0.0,0.0,POINT (-117.273056 44.381944),6.0,7.0,7.0,17.4183343674,9.06550135354,p7,rto1,OR,Wind,,0,3087.3999999999996,1.0208981769675411,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59494+WSW,,,,,,,,,,,,
3068,,,61376,,1COMBINED,,windlat36.83lon-104.05,,,,,,,,15446.201728229076,0.0,2035.0,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,36.83,-104.05,,,,,,,,,0.0,0.0,POINT (-104.05 36.83),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,,,0,16220.8,51.044908848377055,0.0,0.0,33582.98213,0.0,0.0,0,0.0,0,0,2035,False,,,61376+1,atb,TRG 3 - Mid,renewable,808459.5,Yes,0.0,0.0,30.0,,,,Renewable
3221,,,61529,,1COMBINED,,windlat44.99lon-104.06,,,,,,,,17310.256882116108,0.0,2035.0,2065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,44.99,-104.06,,,,,,,,,0.0,0.0,POINT (-104.06 44.99),22.0,23.0,23.0,6.95146069159,2.93943175995,p23,rto5,WY,,,0,17487.3,51.044908848377055,0.0,0.0,33582.98213,0.0,0.0,0,0.0,0,0,2035,False,,,61529+1,atb,TRG 3 - Mid,renewable,808459.5,Yes,0.0,0.0,30.0,,,,Renewable
2501,Palouse,57530_G_1,57530,G,1COMBINED,,Onshore Wind,,WECC_PNW,Washington,53.0,Whitman,75.0,53075.0,3255.9000000000005,0.0,2012.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57530.0,47.155833,-117.364444,,,,,,,,,0.0,0.0,POINT (-117.364444 47.155833),2.0,3.0,3.0,15.4719630612,6.55140486056,p3,rto1,WA,Wind,,0,3255.9000000000005,10.750057803468207,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57530+1,,,,,,,,,,,,
2143,Hoover Dam (AZ),8902_G_A9,8902,G,A9COMBINED,,Hydro,,WECC_AZ,Arizona,4.0,Mohave,15.0,4015.0,3757.3,0.0,1952.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,8902.0,36.01551,-114.738006,,,,,,,,,0.0,0.0,POINT (-114.738006 36.01551),26.0,27.0,27.0,10.6400356998,3.4746690962,p27,rto3,AZ,Hydro,,0,3757.3,6.993152512227656,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,8902+A9,,,,,,,,,,,,
2715,Towaoc,7373_G_1,7373,G,1COMBINED,,Hydro,,WECC_CO,Colorado,8.0,Montezuma,83.0,8083.0,685.4999999999999,0.0,1993.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,7373.0,37.429538,-108.574871,,,,,,,,,0.0,0.0,POINT (-108.574871 37.429538),33.0,34.0,34.0,20.9657436559,15.0386794386,p34,rto5,CO,Hydro,,0,685.4999999999999,1.163823921742997,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,7373+1,,,,,,,,,,,,
2737,Albeni Falls,851_G_3,851,G,3COMBINED,,Hydro,,WECC_PNW,Idaho,16.0,Bonner,17.0,16017.0,2704.0,0.0,1955.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,851.0,48.180245,-116.99859,,,,,,,,,0.0,0.0,POINT (-116.99859 48.180245),13.0,14.0,14.0,9.31401747845,2.38902446325,p14,rto1,ID,Hydro,,0,2704.0,1.4292574477545574,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,851+3,,,,,,,,,,,,
312,Washoe,6532_G_2,6532,G,2COMBINED,,Hydro,,WECC_NNV,Nevada,32.0,Washoe,31.0,32031.0,12.0,0.0,1904.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6532.0,39.3022,-119.5604,,,,,,,,,0.0,0.0,POINT (-119.5604 39.3022),11.0,12.0,12.0,21.8974386668,27.8372830306,p12,rto2,NV,Hydro,,0,12.0,0.0918808359270787,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6532+2,,,,,,,,,,,,
1994,Box Canyon Dam,50179_G_GEN2,50179,G,GEN2COMBINED,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,10147.199999999999,0.0,1986.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,50179.0,41.2792,-122.3292,,,,,,,,,0.0,0.0,POINT (-122.3292 41.2792),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,10147.199999999999,0.2552245442418853,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,50179+GEN2,,,,,,,,,,,,
2194,Big Fork,6459_G_3,6459,G,3COMBINED,,Hydro,,WECC_MT,Montana,30.0,Flathead,29.0,30029.0,2556.2000000000003,0.0,1910.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6459.0,48.0592,-114.0708,,,,,,,,,0.0,0.0,POINT (-114.0708 48.0592),16.0,17.0,17.0,25.1067827551,11.3607225115,p17,rto1,MT,Hydro,,0,2556.2000000000003,0.0816718541574033,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6459+3,,,,,,,,,,,,
2159,Flaming Gorge,6405_G_3,6405,G,3COMBINED,,Hydro,,WECC_UT,Utah,49.0,Daggett,9.0,49009.0,256.40000000000003,0.0,1964.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6405.0,40.914646,-109.421662,,,,,,,,,0.0,0.0,POINT (-109.421662 40.914646),25.0,26.0,26.0,12.1112897395,3.65056895072,p26,rto2,UT,Hydro,,0,256.40000000000003,5.165744775455758,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6405+3,,,,,,,,,,,,
2224,Tunnel 1 Power Project,50362_G_GEN1,50362,G,GEN1COMBINED,,Hydro,,WECC_PNW,Oregon,41.0,Malheur,45.0,41045.0,3519.7,0.0,1993.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,50362.0,43.642023,-117.232674,,,,,,,,,0.0,0.0,POINT (-117.232674 43.642023),6.0,7.0,7.0,17.4183343674,9.06550135354,p7,rto1,OR,Hydro,,0,3519.7,0.6840017785682525,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,50362+GEN1,,,,,,,,,,,,
1983,Abiquiu Dam,7789_G_3,7789,G,3COMBINED,,Hydro,,WECC_NM,New Mexico,35.0,Rio Arriba,39.0,35039.0,82.9,0.0,2011.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,7789.0,36.239886,-106.423043,,,,,,,,,0.0,0.0,POINT (-106.423043 36.239886),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,82.9,0.3062694530902624,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,7789+3,,,,,,,,,,,,
2639,Alcova,6409_G_2,6409,G,2COMBINED,,Hydro,,WECC_WY,Wyoming,56.0,Natrona,25.0,56025.0,305.49999999999994,0.0,1955.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6409.0,42.548412,-106.717536,,,,,,,,,0.0,0.0,POINT (-106.717536 42.548412),23.0,24.0,24.0,12.9113496403,8.91711648995,p24,rto5,WY,Hydro,,0,305.49999999999994,2.1132592263228096,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6409+2,,,,,,,,,,,,
2603,Quincy Chute,917_G_1,917,G,1COMBINED,,Hydro,,WECC_PNW,Washington,53.0,Grant,25.0,53025.0,26495.199999999997,0.0,1985.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,917.0,46.982514,-119.257764,,,,,,,,,0.0,0.0,POINT (-119.257764 46.982514),3.0,4.0,4.0,5.741687596,1.43242913382,p4,rto1,WA,Hydro,,0,26495.199999999997,0.9596442863494887,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,917+1,,,,,,,,,,,,
